Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
624,NY,37.28391293,-122.7569561,sdv-pii-bmh41,sdv-pii-0hnsz,sdv-pii-97uex,,sdv-pii-t90tp,1,04/22/2004,10/31/2013,11/25/2006,10/31/2007,-0.658320073,4.258690611,3.159695174,3.601019812,6,3,40668349,3,OR,0,0,0,0,0,biotech,0,0,0,0,1,0,0,0,0,0,sdv-pii-ay21n,0,0,1,1,0,0,2.469910471,1,closed
625,CA,38.72286238,-122.7569561,sdv-pii-0kb9l,sdv-pii-rfdgf,sdv-pii-o2y13,,sdv-pii-v33p2,0,08/21/2004,,12-05-2011,08/31/2010,8.224170928,5.017526735,,4.980342849,10,2,17828154,2,CA,0,1,0,0,0,biotech,0,0,0,0,0,0,0,0,0,1,sdv-pii-wzpri,0,0,1,0,0,0,7.340144553,1,closed
626,CA,37.86853023,-122.7569561,sdv-pii-28ip8,sdv-pii-uxuah,sdv-pii-aigtd,,sdv-pii-eyaa5,0,05/23/2003,,05-05-2006,03/24/2003,4.180442298,2.526519534,,-0.93535824,26,1,2588116,1,CA,1,0,0,0,1,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-gr8gw,0,0,0,0,0,0,2.479908262,1,acquired
627,NY,50.2990949,-122.7569561,sdv-pii-xztlg,sdv-pii-pfolm,sdv-pii-t86fl,sdv-pii-jsy72,sdv-pii-8acod,0,06/16/2008,,07/15/2005,07/13/2003,5.536538984,0.155890565,3.772862017,1.759879655,3,5,26710811,2,CA,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,sdv-pii-arnb2,0,0,1,0,0,1,1.036249768,1,closed
628,FL,31.41633523,-112.3449258,sdv-pii-k0ldp,sdv-pii-mbycx,sdv-pii-0tqfe,sdv-pii-o7bo3,sdv-pii-bnbn9,1,04/25/2009,,07/26/2006,12-03-2011,0.785005928,4.100793227,6.523184495,,2,2,12190115,1,UT,1,0,0,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-1s9l9,1,0,1,0,1,0,3.441575731,1,closed
629,CA,37.55019584,-122.7569561,sdv-pii-82sud,sdv-pii-11j8a,sdv-pii-0mz6y,sdv-pii-jty31,sdv-pii-rmjyg,0,02-09-2005,,10-03-2007,04/27/2003,4.085500197,10.75304158,3.139011101,0.188213146,0,5,15763226,4,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-brii4,0,0,1,0,0,0,6.478364853,0,acquired
630,NY,48.77181542,-120.5670856,sdv-pii-dlotn,sdv-pii-lpw2f,sdv-pii-a8raa,sdv-pii-y9ra3,sdv-pii-itjy3,1,02/24/2006,,08/13/2004,11/22/2003,5.645272451,2.075514585,,1.571795332,20,2,11000,3,MA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-uvez2,1,0,1,1,0,1,1.469378504,1,acquired
631,CA,42.18755435,-122.7569561,sdv-pii-lxt94,sdv-pii-4jo26,sdv-pii-kzjhf,,sdv-pii-ki7s2,1,06/19/2008,08-05-2007,08-02-2004,10/23/2002,0.900138424,5.114050239,2.619967331,,6,3,22366722,1,CA,1,0,0,0,0,medical,0,0,1,0,0,0,0,0,0,1,sdv-pii-782oe,0,0,1,0,1,1,2.529527192,1,acquired
632,NY,37.48511615,-122.7569561,sdv-pii-parwa,sdv-pii-huera,sdv-pii-oyasw,,sdv-pii-mpl8z,1,05/24/2003,08/30/2011,07/15/2010,09-01-2007,5.783020048,-1.164600148,3.473578015,,20,4,11000,1,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-1kq6b,0,0,1,0,0,0,6.241014529,1,acquired
633,CA,46.06196007,-122.7569561,sdv-pii-zdspd,sdv-pii-vy7o9,sdv-pii-eu1c0,sdv-pii-sg9aw,sdv-pii-s7j6q,0,09-06-2001,10/15/2011,08-11-2006,10/15/2012,21.8959,7.025967939,,6.34125705,11,2,26304024,2,CA,0,0,0,0,0,enterprise,1,0,0,0,0,0,0,0,0,0,sdv-pii-vuuj8,0,0,1,0,0,0,1.389833688,1,acquired
634,CA,40.22983446,-122.7569561,sdv-pii-mitxr,sdv-pii-zj4cv,sdv-pii-xu6x3,sdv-pii-52678,sdv-pii-5z0h5,1,11/18/1999,,08/13/2007,06/21/2010,0.893882191,4.533323968,2.511353779,1.91769417,0,3,11000,0,CA,1,0,0,0,1,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-umxwj,1,0,1,0,0,0,1.985923157,0,acquired
635,CA,39.4007833,-122.7569561,sdv-pii-ayyax,sdv-pii-rvxlx,sdv-pii-d849l,sdv-pii-k6wyk,sdv-pii-5ajmu,0,04/18/2004,10/16/2011,10-02-2007,02-10-2007,-0.520915469,-1.240641592,1.709029447,3.892089408,2,2,32444384,1,CA,1,0,0,0,1,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-ypic4,1,0,1,1,0,0,3.079535478,1,closed
636,CA,37.6765658,-122.7569561,sdv-pii-uhn2u,sdv-pii-wes1m,sdv-pii-qptpe,sdv-pii-736vd,sdv-pii-1dfo9,1,03-09-2005,,01-03-2007,08/23/2011,3.46363461,3.983596361,5.367690765,7.909614297,11,2,24682764,1,CA,0,0,1,0,0,network_hosting,0,1,0,0,0,0,0,0,0,0,sdv-pii-4bire,0,0,1,0,0,0,1,0,closed
637,CA,38.69473816,-122.7569561,sdv-pii-xbl3d,sdv-pii-izv94,sdv-pii-vf9eo,sdv-pii-woklo,sdv-pii-ceoxk,0,12-06-2008,,08-09-2005,03-10-2008,-0.290533174,12.2997837,2.431620546,4.427812309,11,2,34521476,1,CA,0,0,0,0,1,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-tu7bf,0,0,1,1,0,0,5.516791872,1,acquired
638,CA,41.29323113,-81.84831689,sdv-pii-wy89j,sdv-pii-c4uha,sdv-pii-18agn,sdv-pii-lkzf7,sdv-pii-p6kbi,0,11-12-2004,09/22/2011,10/31/2003,08/29/2010,1.409701642,-0.99463285,10.69077926,-1.638735136,6,2,11000,0,CA,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,sdv-pii-t46mt,0,0,1,1,1,1,1,1,acquired
639,CA,40.26935735,-82.39541561,sdv-pii-t6gch,sdv-pii-ygy4w,sdv-pii-2r6di,sdv-pii-da7v6,sdv-pii-cy7vf,0,05/30/2006,,02-07-2008,07/23/2011,4.740208812,1.657607928,2.838407665,3.304799861,0,1,11000,1,CA,0,0,0,0,1,web,0,0,0,1,0,1,0,0,0,0,sdv-pii-fwcjq,1,1,1,0,0,0,5.137863153,1,closed
640,MA,36.74648835,-122.7569561,sdv-pii-wgvj5,sdv-pii-a4fti,sdv-pii-gz3u0,sdv-pii-2obqy,sdv-pii-rd75q,0,11/17/2009,,12/31/2008,04/19/2009,-1.00964665,-0.400551293,1.630408959,2.403683636,3,3,8464409,1,NY,0,1,0,0,0,software,0,0,1,0,0,0,0,0,0,0,sdv-pii-hliwb,1,1,0,0,0,1,8.617721174,1,closed
641,CA,37.33599146,-122.7569561,sdv-pii-6ntio,sdv-pii-e2kpu,sdv-pii-49prh,,sdv-pii-rrrwy,0,08-11-2005,,09-05-2006,06/28/2008,2.804889419,6.870149133,3.362223251,4.982451196,3,2,11694534,3,CA,0,0,1,0,1,network_hosting,1,0,0,0,0,0,0,0,0,1,sdv-pii-7vmus,0,0,1,1,0,0,1,1,acquired
642,VA,37.17767422,-122.7569561,sdv-pii-nqr49,sdv-pii-y08ap,sdv-pii-hqjxg,sdv-pii-epsfs,sdv-pii-msh0v,1,03-05-2005,09/28/2011,04/23/2005,02/17/2009,5.105701351,-0.150872961,3.956826508,1.110422713,5,4,11000,1,TX,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-m0pz2,0,0,1,0,0,0,1,1,acquired
643,CA,38.87253632,-122.7569561,sdv-pii-k0cl9,sdv-pii-g5quj,sdv-pii-ssmee,sdv-pii-g66ex,sdv-pii-pkmq0,0,04/14/2001,,08-12-2006,12-02-2009,-2.066941577,6.37669438,,0.116448503,0,3,10303491,3,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-ncyfy,0,0,1,0,0,0,1.698601118,1,acquired
644,CA,42.38205774,-122.7569561,sdv-pii-0t74g,sdv-pii-wpfef,sdv-pii-y2992,sdv-pii-jxhpb,sdv-pii-wwn5d,1,02/13/2006,,10/24/2008,12-11-2011,0.536748207,6.474994519,8.865134597,,0,7,34698584,4,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-mojs0,0,0,1,0,0,0,1.433361173,1,acquired
645,CA,32.05438014,-122.7569561,sdv-pii-6dbj5,sdv-pii-art63,sdv-pii-juswl,,sdv-pii-y4hgk,0,01/30/2007,,04/30/2005,03/14/2008,-0.251429712,6.996929992,2.889288547,3.988195238,0,1,17950375,2,WA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,0,0,0,sdv-pii-rnibx,1,0,0,1,0,0,1,1,closed
646,CA,49.40948768,-122.7569561,sdv-pii-gluvr,sdv-pii-rkugy,sdv-pii-1sl1x,sdv-pii-x6fxs,sdv-pii-1ov64,0,09/19/1999,03-03-2012,03/24/2007,05-04-2003,3.696633912,2.424280294,3.901922109,0.833858218,0,2,11000,5,CA,1,1,0,0,0,biotech,1,0,0,0,0,0,0,0,0,1,sdv-pii-acib5,0,0,0,1,1,0,2.297596449,1,acquired
647,CA,37.18691197,-122.7569561,sdv-pii-i4xfj,sdv-pii-fzpz2,sdv-pii-cuate,sdv-pii-1zt51,sdv-pii-2nvfb,0,08/22/2010,,11-05-2008,07/24/2009,0.46056582,0.378352199,,6.227320855,35,2,10805406,2,CA,0,0,0,0,0,fashion,0,1,0,0,0,0,0,0,0,1,sdv-pii-cihy0,0,0,1,0,1,0,3.835618082,0,acquired
648,CA,37.0110956,-122.7569561,sdv-pii-53o3i,sdv-pii-wqhak,sdv-pii-5nxcu,sdv-pii-n891r,sdv-pii-x3rmp,0,12/24/2006,04/16/2011,06/17/2004,04/20/2010,2.652162951,5.708564938,10.39440043,3.465600122,14,1,11000,3,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-bdrem,1,0,1,0,0,0,8.312760792,1,closed
649,MA,40.79978633,-73.33089089,sdv-pii-3y2co,sdv-pii-rrzcn,sdv-pii-3ukhm,,sdv-pii-oj472,1,12/25/1997,,03/22/2008,09/17/2007,6.835922031,2.280956038,3.038263923,4.534175824,16,3,25566521,2,NJ,0,0,0,0,0,software,0,0,0,0,0,1,0,0,0,0,sdv-pii-kznp0,0,1,1,1,1,0,1.238936145,0,closed
650,CA,48.53459579,-122.7569561,sdv-pii-ozxe2,sdv-pii-146oy,sdv-pii-1tfi8,sdv-pii-4nm2y,sdv-pii-i9ljr,0,10/14/2006,09-02-2011,12/19/2005,06/29/2009,2.48316475,-0.803313379,3.958267631,4.322469899,13,3,11000,0,CA,0,0,0,0,1,cleantech,0,1,0,0,0,0,0,0,0,0,sdv-pii-kzgbk,0,0,1,0,0,0,8.524613208,1,closed
651,CA,48.46856156,-122.7569561,sdv-pii-arn86,sdv-pii-zkv3e,sdv-pii-kkefc,,sdv-pii-c6i7c,0,05/18/2004,,05/15/2006,01/14/2010,-0.320254177,0.895944945,0.782327344,5.664599018,7,3,11000,1,CA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-zj3f7,0,0,1,0,1,0,6.909014922,0,acquired
652,MD,40.59057658,-122.7337832,sdv-pii-b5pa9,sdv-pii-jh2ww,sdv-pii-8a4mw,sdv-pii-6zvsh,sdv-pii-0cvj0,1,08/13/2004,09/24/2011,06/13/2006,03/18/2012,2.123280494,0.622592041,,8.610677432,13,2,11000,3,CA,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-hbe03,0,0,1,0,0,0,3.825618173,1,acquired
653,CA,37.27619205,-122.7569561,sdv-pii-ztcj9,sdv-pii-mpxv0,sdv-pii-1jw62,sdv-pii-u8k3k,sdv-pii-jjip7,1,01-02-2006,,08/18/2008,10/17/2011,2.719321332,-1.479181288,4.063485068,0.785772988,6,1,11000,0,CA,1,1,1,0,0,web,1,1,0,0,0,0,0,0,0,0,sdv-pii-s1nab,0,0,1,1,0,0,2.386551245,0,acquired
654,CA,37.58868181,-111.6777538,sdv-pii-u1se0,sdv-pii-nvb2r,sdv-pii-sz21n,sdv-pii-tk5u8,sdv-pii-1kugx,0,12-02-2002,,05/26/2006,12/23/2003,4.840683636,1.456918685,,-0.289036115,0,2,36626065,3,CA,0,0,0,0,0,search,0,0,0,0,0,0,0,0,0,0,sdv-pii-y3iy8,0,0,1,0,1,0,4.666971044,1,closed
655,CA,45.77091711,-84.34955812,sdv-pii-5ovyf,sdv-pii-cp2uo,sdv-pii-vbbau,sdv-pii-imt9j,sdv-pii-hiuct,0,09-06-2006,,11/19/2007,01-11-2009,3.093809407,4.393518415,,5.72518172,9,2,30726154,0,NY,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,0,sdv-pii-zkd4p,0,0,1,0,0,0,3.035632941,1,closed
656,CA,37.57954214,-122.7569561,sdv-pii-1cz8t,sdv-pii-tr13x,sdv-pii-fqyjg,sdv-pii-odf5r,sdv-pii-dr4wf,1,03-04-2002,,01/27/2007,12/17/2009,1.454813403,9.348336296,1.867784654,4.959192185,0,3,168085946,2,GA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,sdv-pii-eiaav,0,0,1,0,0,0,6.037193971,0,acquired
657,MA,37.2605448,-122.7569561,sdv-pii-qcq70,sdv-pii-n3gc9,sdv-pii-4z602,sdv-pii-7c0mq,sdv-pii-vgqjn,1,07/18/1997,10/29/2011,01-06-2008,02-03-2009,2.072356313,-0.007019217,9.267160186,4.48962942,8,1,17232147,3,CA,1,0,0,0,0,public_relations,1,0,0,0,0,0,0,0,0,0,sdv-pii-tw4gk,0,0,0,0,1,0,1.547351315,1,closed
658,CA,37.42077921,-112.5661069,sdv-pii-h47th,sdv-pii-0zqgc,sdv-pii-eu4cw,sdv-pii-u14p9,sdv-pii-rwbou,0,03-07-2006,03-10-2008,04-12-2005,04/30/2005,0.208359259,-3.097955202,3.904815,-0.03075245,3,2,11000,5,NY,1,0,0,0,1,web,0,1,0,0,0,0,1,1,0,1,sdv-pii-za4qz,0,0,1,0,0,1,2.271766796,0,acquired
659,CA,37.33000452,-122.7569561,sdv-pii-9om0a,sdv-pii-ay680,sdv-pii-sfjfc,,sdv-pii-srf77,0,10-10-2004,,11/29/2005,12/18/2007,-0.22539245,1.152542817,-0.318160495,,3,1,42777213,1,CA,0,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,sdv-pii-nsjph,0,0,1,0,0,0,1.368863659,1,acquired
660,NC,35.59897423,-122.7569561,sdv-pii-uh5ir,sdv-pii-myizy,sdv-pii-wt4os,,sdv-pii-wwi7n,0,10-01-2005,,10-01-2008,01-03-2006,1.986757545,4.156144852,,0.347328298,1,7,13022378,0,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-eyaja,0,0,1,0,1,0,5.37478963,0,acquired
661,CA,40.81823724,-122.7569561,sdv-pii-wwap5,sdv-pii-8nc8g,sdv-pii-y18k2,sdv-pii-myblo,sdv-pii-b7f3v,0,12/29/1997,,06-09-2007,12-09-2004,13.27343794,0.057305657,2.73141396,2.225808885,40,3,11000,2,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-bns81,0,1,1,1,1,1,5.025021624,1,acquired
662,CA,41.73377526,-121.8838708,sdv-pii-rqw57,sdv-pii-i4fwa,sdv-pii-itu74,sdv-pii-lbsje,sdv-pii-nbfmn,0,01-11-2009,11/17/2011,10/21/2005,08/20/2011,-0.379049404,3.601372957,2.041254861,-1.724983893,4,2,59597362,2,NY,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-f2ezn,0,0,0,0,0,0,2.289871025,1,acquired
663,MA,37.7134457,-122.7569561,sdv-pii-2iw9d,sdv-pii-2tfy2,sdv-pii-51lvq,sdv-pii-w85t3,sdv-pii-vmwcn,0,03/21/2003,,10-12-2007,09/28/2002,1.010631379,0.275565662,,4.980886166,5,2,11000,0,GA,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-5i8se,0,0,1,0,0,0,1.577765299,1,closed
664,CA,37.84864,-121.8247833,sdv-pii-7ppiu,sdv-pii-b3c2f,sdv-pii-r90t0,,sdv-pii-750hb,0,04-06-2007,08/19/2011,09/28/2005,05/15/2010,1.243727212,1.683047615,1.775715709,5.703038273,24,2,11000,1,WA,0,0,0,0,0,mobile,0,1,0,0,0,0,0,0,0,0,sdv-pii-c1znv,0,0,1,0,1,0,1.865976361,1,acquired
665,MA,50.12910597,-122.7569561,sdv-pii-irvqn,sdv-pii-lszkk,sdv-pii-9bhmn,sdv-pii-2jpk0,sdv-pii-25eyo,1,07-02-2002,06/25/2013,04/26/2005,08-04-2009,3.584150875,1.249354137,1.947947269,-0.355166721,9,2,11000,3,CA,0,0,0,0,0,software,1,0,0,1,0,0,0,1,0,0,sdv-pii-berep,0,0,0,1,0,0,1.382547265,0,closed
666,CA,42.60610726,-122.7569561,sdv-pii-m7b9i,sdv-pii-qe2zx,sdv-pii-ko4d0,sdv-pii-cd5ir,sdv-pii-ct2su,0,04/19/2009,,09-02-2003,03/22/2008,2.154370898,7.345475351,3.355229754,3.603911417,26,3,12155776,2,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-cr3w0,0,0,1,1,1,0,1.336196106,1,closed
667,CA,42.30798489,-122.7569561,sdv-pii-86xvn,sdv-pii-5f2f4,sdv-pii-2zfpy,sdv-pii-jwlix,sdv-pii-imthd,0,09-05-2002,,08/29/2006,07-05-2004,0.133900383,10.311328,3.05871337,3.566324673,5,3,11000,2,CA,0,0,0,0,1,biotech,0,1,0,1,0,0,0,0,0,1,sdv-pii-ahg85,0,0,0,0,0,0,5.164944261,1,closed
668,CA,38.04027915,-122.7569561,sdv-pii-wxmje,sdv-pii-zem23,sdv-pii-jvgpn,,sdv-pii-0lxw9,1,11/13/2000,10/13/2009,11-03-2011,05-12-2010,6.114868613,6.722134232,2.816946967,-0.017225099,10,2,21744229,2,MA,0,0,0,0,0,games_video,0,0,0,0,0,0,1,0,0,0,sdv-pii-1l3b0,1,0,1,0,0,0,2.542299603,1,acquired
669,CA,29.50438867,-122.7569561,sdv-pii-m135x,sdv-pii-a6vvn,sdv-pii-kjexe,,sdv-pii-qybes,1,02-03-2009,,08/24/2006,12-06-2008,0.440310209,1.932531924,1.022729524,,38,1,31977976,3,CT,1,0,0,0,0,medical,0,0,0,0,0,0,0,0,0,0,sdv-pii-4fixh,1,0,1,0,0,1,4.199139095,1,closed
670,RI,37.98259231,-122.7569561,sdv-pii-q2uyi,sdv-pii-6tgby,sdv-pii-zrr79,sdv-pii-i4pi7,sdv-pii-exyu7,1,05-01-2006,,02/20/2007,06/27/2008,3.483268577,4.322916969,3.830495674,8.547969873,5,3,46699329,3,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-d8ov4,0,0,0,1,0,0,7.342185717,1,closed
671,CO,30.83953137,-122.7569561,sdv-pii-vovnj,sdv-pii-de0pf,sdv-pii-vezvo,sdv-pii-dyx3z,sdv-pii-jxdbf,0,06/30/2006,11-04-2011,08/20/2008,05/15/2007,4.850459715,2.719648749,3.308137921,3.341154644,8,3,11765867,3,NJ,1,1,0,0,0,medical,0,0,0,0,0,0,0,0,0,0,sdv-pii-gadwg,0,1,1,0,0,0,7.051149444,1,acquired
672,CA,37.12580812,-122.7569561,sdv-pii-qdv5a,sdv-pii-7lw10,sdv-pii-1w719,,sdv-pii-6wlc6,0,06-08-2002,10/14/2011,11/30/2005,11/21/2005,1.904071431,3.558606237,,6.165189645,11,1,5198506,1,CA,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-0p0xp,1,0,1,0,1,0,2.797676145,1,acquired
673,TX,38.12565275,-122.7569561,sdv-pii-wubyc,sdv-pii-u6896,sdv-pii-t9ddc,,sdv-pii-8a28l,1,03-05-2001,,09/17/2009,02/28/2011,2.409428127,0.550715739,2.338170124,,20,2,11000,4,TX,0,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-n7e2m,0,0,1,0,1,0,2.71754842,1,acquired
674,CA,41.22894732,-79.67705327,sdv-pii-zxpa9,sdv-pii-f6nwd,sdv-pii-udbz3,,sdv-pii-s3fy9,0,04/25/2007,11/15/2012,04/28/2003,04/24/2010,0.877485125,11.04335525,,,6,2,15550851,0,PA,1,0,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-wf1v0,0,0,1,0,1,0,2.836873677,1,acquired
675,MA,37.77211292,-122.7569561,sdv-pii-d6jco,sdv-pii-f5bgp,sdv-pii-qvozv,sdv-pii-ghchl,sdv-pii-a5yxg,1,01-09-2010,,12/19/2006,07/18/2011,0.169455608,1.695420701,4.415159172,,39,2,26235386,1,NY,0,0,0,0,0,biotech,0,0,0,0,0,1,0,0,0,0,sdv-pii-w7ht7,0,0,1,0,0,0,2.879774608,0,acquired
676,WA,37.73941477,-122.7569561,sdv-pii-ut4y5,sdv-pii-zx35t,sdv-pii-o7rjc,sdv-pii-60efp,sdv-pii-wskb8,0,12/28/2007,,11/15/2005,08/23/2005,2.981852206,8.830733764,3.815043431,,11,2,17545305,3,CA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,sdv-pii-7vgj0,1,0,1,1,0,1,1.357212139,0,acquired
677,CA,33.32555481,-122.6279279,sdv-pii-s92c5,sdv-pii-i4m7u,sdv-pii-v90qy,sdv-pii-hwg9j,sdv-pii-kcf02,0,07/19/2002,,10/25/2004,02/14/2009,2.916333747,1.105083735,,4.486503791,1,6,21471296,3,CT,0,1,0,0,0,biotech,0,0,0,0,1,0,0,0,0,0,sdv-pii-ddhpi,0,0,1,0,1,0,1.220172026,1,acquired
678,CA,37.91240101,-119.5524264,sdv-pii-20rpc,sdv-pii-yntwv,sdv-pii-qgazq,sdv-pii-v5icw,sdv-pii-p72cv,1,01-05-2003,,07/31/2009,11-09-2008,1.171331786,4.040345689,3.89028215,3.385141866,2,3,11000,1,CA,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-qcujk,0,0,1,0,0,1,1.273036968,1,closed
679,MA,38.70706766,-122.7569561,sdv-pii-u7ew0,sdv-pii-txleg,sdv-pii-x7l3y,sdv-pii-az6xl,sdv-pii-7m8og,0,03-07-2002,02-06-2010,09-09-2005,05-11-2005,0.556586107,0.6660828,6.9473832,0.867438791,1,1,21540941,4,CA,0,0,0,0,0,semiconductor,1,1,0,0,0,0,1,0,0,1,sdv-pii-yoxaz,1,1,0,0,0,0,2.365005133,0,acquired
680,CO,45.010568,-122.7569561,sdv-pii-me8w0,sdv-pii-kpf0b,sdv-pii-swsyl,sdv-pii-2o3u0,sdv-pii-221v4,0,10/16/2001,,08/23/2012,06/26/2010,4.526516588,1.17290212,3.809524113,5.568703504,17,1,11000,3,NY,0,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,0,sdv-pii-n4ap9,0,0,1,1,0,0,11.35575474,1,acquired
681,WA,35.49351969,-122.7569561,sdv-pii-1vb46,sdv-pii-dghh1,sdv-pii-bl7ee,sdv-pii-a6ro8,sdv-pii-cvarb,1,02/17/2006,,04/29/2003,08/17/2003,0.279986903,3.505833184,8.316446318,-0.368814756,15,5,4130852,2,GA,0,1,0,0,0,public_relations,0,1,0,0,0,0,0,0,0,1,sdv-pii-gvkiq,1,1,1,0,1,0,2.32146235,0,acquired
682,CO,33.86017484,-122.7569561,sdv-pii-miww2,sdv-pii-a9swk,sdv-pii-iafw6,,sdv-pii-zavj1,1,05-11-2003,,09/17/2007,02/17/2008,-0.934853879,-0.898725724,1.755355789,4.540527901,31,4,11000,3,CA,0,0,0,0,0,mobile,1,0,1,1,0,0,0,0,0,0,sdv-pii-28vj8,1,0,0,0,1,0,5.473621495,1,closed
683,CA,39.33984173,-122.7569561,sdv-pii-molgo,sdv-pii-zh1xw,sdv-pii-74cuq,,sdv-pii-jkfas,0,10-07-2008,,09/18/2003,09/24/2011,0.40329485,4.191767926,3.069900473,2.196285287,4,4,78967028,2,CA,1,0,0,0,1,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-2frrz,0,0,1,1,1,0,4.565569044,1,acquired
684,MA,37.37381951,-120.5114494,sdv-pii-k9bo6,sdv-pii-3jatg,sdv-pii-aqygw,sdv-pii-5zpof,sdv-pii-agkwl,0,11/14/1999,12/28/2012,06-04-2007,12/16/2010,2.356479489,-1.074126471,2.050293683,3.740920367,5,5,11000,2,WA,0,0,0,0,0,search,1,0,0,0,0,0,1,0,0,1,sdv-pii-wogkv,1,1,1,1,0,1,3.145050118,1,acquired
685,CA,39.25951989,-122.7569561,sdv-pii-fs21r,sdv-pii-aeh4u,sdv-pii-jdud2,sdv-pii-mh7u4,sdv-pii-kolc9,0,06/24/2003,10-05-2011,01/25/2004,10/20/2005,0.093905967,10.44932352,2.453965737,4.195377032,3,2,22026691,3,CA,0,0,0,0,0,advertising,0,0,0,0,0,0,0,0,0,1,sdv-pii-nehpg,0,0,1,0,0,0,3.886955647,1,closed
686,CA,28.85497506,-122.7569561,sdv-pii-axdu2,sdv-pii-kfo5m,sdv-pii-4jtvb,,sdv-pii-7vu7m,1,09/22/2000,,02-04-2007,06/20/2008,5.065897449,4.770065596,3.094035794,9.534874065,12,2,18070995,3,CA,1,0,0,0,0,software,0,0,0,1,0,0,0,0,0,1,sdv-pii-dngs5,0,0,1,0,0,0,2.773907691,1,acquired
687,CA,48.67709715,-122.7569561,sdv-pii-mqfca,sdv-pii-qytcb,sdv-pii-6vghr,,sdv-pii-dl0ek,1,03/13/2001,09/14/2011,10-04-2004,02-05-2010,2.191318455,8.019401257,3.209247239,3.329744351,4,3,2957945,3,CA,1,0,0,0,0,network_hosting,1,0,0,0,0,0,0,0,0,0,sdv-pii-jmgky,0,0,1,0,0,0,4.267260872,1,acquired
688,WA,41.13122086,-120.8115947,sdv-pii-h803o,sdv-pii-mz90j,sdv-pii-grtkf,sdv-pii-0rjqa,sdv-pii-cmhnm,0,05/19/1997,,10-06-2007,11/14/2009,3.05529828,1.927359849,-0.733500465,3.924382776,0,2,11999548,0,TX,0,0,0,0,1,ecommerce,1,0,0,0,0,0,1,0,0,1,sdv-pii-jqwes,0,0,1,1,0,0,6.759270263,0,acquired
689,CT,41.3880995,-122.4446887,sdv-pii-6n78e,sdv-pii-eiyzh,sdv-pii-gibds,sdv-pii-86u4i,sdv-pii-7mvb8,1,04-06-1999,,12-01-2006,10-10-2005,-3.985385737,10.89745076,8.964338213,,21,1,1392500,3,TN,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-bzk23,0,0,1,1,0,1,2.094606416,1,acquired
