,Unnamed: 0,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
163,3163,MA,37.88309251,-115.335752,sdv-pii-arst5,sdv-pii-khcvu,sdv-pii-jmjv5,sdv-pii-sw73e,sdv-pii-gzztl,1,12/23/2006,,04/25/2007,06/29/2014,0.496977552,2.141827678,3.010560285,,36,1,11000,0,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,sdv-pii-uewkc,1,0,1,0,0,0,1,1,closed
164,3164,CA,42.67635692,-75.69022406,sdv-pii-niamd,sdv-pii-b1m6u,sdv-pii-yc52n,sdv-pii-xv1li,sdv-pii-8r90j,0,02/13/2000,,04-11-2010,03/26/2009,0.628779689,0.219345289,9.753448045,1.694256885,0,4,11000,0,CA,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,0,sdv-pii-c3ye3,0,0,1,0,0,0,1.489758674,1,acquired
165,3165,CA,37.69893607,-69.07751441,sdv-pii-yj8vs,sdv-pii-cauf0,sdv-pii-ssa46,sdv-pii-d9c7i,sdv-pii-nxgnu,0,02-12-2006,02/20/2012,04/29/2006,07-01-2011,2.154323751,6.906470334,3.002225561,,17,1,11000,3,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-c31h4,0,1,0,0,1,0,1,1,acquired
166,3166,WA,38.06853843,-115.0238081,sdv-pii-wvpa6,sdv-pii-jj52o,sdv-pii-q2zhk,sdv-pii-26qqx,sdv-pii-dsa1q,1,09/14/2005,,06/29/2009,04/17/2010,4.740524494,1.209311061,3.660816279,5.418961583,4,3,11000,1,CA,1,0,0,0,0,web,0,1,0,0,1,0,0,0,0,1,sdv-pii-n9fgz,0,0,0,1,1,0,4.97265277,1,closed
167,3167,TN,37.61002225,-118.5473991,sdv-pii-mukf7,sdv-pii-9u23p,sdv-pii-borgd,,sdv-pii-hr4qb,1,05-03-2000,,04/16/2003,06/27/2011,1.618312563,0.484892546,15.04973696,3.750171717,10,1,11000,2,CA,0,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-f4ljh,0,0,1,1,0,1,1.36605115,1,closed
168,3168,CA,38.61458841,-116.813308,sdv-pii-ry46f,sdv-pii-3qwub,sdv-pii-52p5m,,sdv-pii-h3em1,0,05/31/2010,08/26/2011,06/18/2010,06/14/2012,7.238266206,0.776635172,3.923258072,,8,3,11000,3,CA,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-gpkso,0,0,0,1,0,0,2.471769877,1,closed
169,3169,OR,48.65462558,-118.2796934,sdv-pii-yffw0,sdv-pii-9ncr3,sdv-pii-jvmnp,sdv-pii-hagtr,sdv-pii-tuz9d,1,04-01-2003,,08/31/2006,07-11-2006,0.7541222,0.486624911,3.491951659,2.731830904,4,1,11000,1,CA,0,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,1,sdv-pii-suo28,0,0,1,0,1,0,1.067873399,1,acquired
170,3170,CA,37.4362667,-114.6620543,sdv-pii-higrb,sdv-pii-8x2j8,sdv-pii-1byp8,,sdv-pii-7bqfj,1,11/18/2011,,10/15/2009,12/18/2009,0.556315468,6.591615372,2.939168037,4.615283503,0,1,11000,0,NY,1,0,0,0,0,software,0,1,0,0,0,1,0,0,0,0,sdv-pii-ua36m,0,0,1,0,1,0,2.405023581,1,acquired
171,3171,CA,35.49719539,-62.99870993,sdv-pii-kj6o1,sdv-pii-uuqgz,sdv-pii-f1umb,sdv-pii-fatr9,sdv-pii-vgsvj,1,08-10-2014,,08/20/2009,06/13/2010,1.863506033,8.423643382,4.011895538,9.653830988,0,3,11000,2,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,1,sdv-pii-es7sr,0,0,0,1,1,0,1.55985998,1,acquired
172,3172,CA,43.75160181,-72.79249277,sdv-pii-4yai9,sdv-pii-8owoj,sdv-pii-j04q1,sdv-pii-pwd9f,sdv-pii-yexcy,0,08/21/2006,,06/25/2007,08/20/2014,-0.424351798,1.834838336,3.167595909,4.538292787,1,3,11000,1,CA,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,sdv-pii-cpp4o,0,0,1,0,0,0,1.921491276,1,acquired
173,3173,CA,40.64121229,-88.18252388,sdv-pii-jh8fx,sdv-pii-x47x5,sdv-pii-4dafn,sdv-pii-eyb7a,sdv-pii-xhize,1,09/23/2005,,04/17/2009,12-11-2006,2.760467939,5.23797513,,4.260029517,5,3,11000,0,IL,0,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,0,sdv-pii-3ptco,1,0,1,0,0,0,1.214195243,1,acquired
174,3174,CA,39.68210026,-118.0037772,sdv-pii-xrf9z,sdv-pii-34i8z,sdv-pii-bh1kp,,sdv-pii-2gqgj,1,03-05-2005,,06/14/2007,01/25/2012,0.550145506,1.736655895,1.823549496,0.382224687,6,4,4093128,3,NY,1,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-t1n3n,0,0,0,1,0,0,1.220068422,1,acquired
175,3175,NY,40.65851561,-117.1591103,sdv-pii-7s1ds,sdv-pii-u0vk7,sdv-pii-2bfc9,sdv-pii-npix0,sdv-pii-jaro0,1,03/24/1999,,04-06-2010,02/19/2013,5.091937176,5.545032296,7.798215092,,15,1,11000,2,CA,0,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,sdv-pii-75itj,0,0,1,0,1,0,3.156911712,1,acquired
176,3176,CA,48.96852405,-97.76084294,sdv-pii-zjp22,sdv-pii-ovma6,sdv-pii-a8y90,,sdv-pii-5hp2j,1,08/25/2003,09-11-2011,05/17/2009,06/27/2010,3.539420852,21.8959,3.8888361,-0.467514485,0,1,11000,3,MI,0,1,1,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-dkplr,0,0,0,0,0,1,1.652173587,1,acquired
177,3177,WA,38.71953574,-68.32952756,sdv-pii-rdga6,sdv-pii-0hiic,sdv-pii-1k192,sdv-pii-orqdk,sdv-pii-aitpk,1,02/13/2007,,08/26/2003,03-06-2008,0.594500417,2.024736938,,0.38493655,5,3,11000,3,CA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-rq579,0,0,0,1,0,0,2.002568163,1,acquired
178,3178,MI,38.13195944,-74.6642338,sdv-pii-0b6w0,sdv-pii-sxgo6,sdv-pii-mj1qu,sdv-pii-svmi9,sdv-pii-0l6cg,1,07/14/2002,10/18/2011,07/22/2006,09/20/2007,0.97807324,0.142611037,3.396149454,3.608241759,3,4,11000,1,MA,1,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,sdv-pii-mkp1b,0,0,0,0,0,0,2.486960868,1,closed
179,3179,PA,40.64047622,-61.46992506,sdv-pii-2zki1,sdv-pii-r394i,sdv-pii-fc3sg,,sdv-pii-velc2,1,07/21/2007,,04/24/2008,01/27/2010,0.953653136,3.112436613,16.43544117,0.081767363,7,3,11000,3,CA,1,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-txcbg,1,0,0,0,0,1,1.126893752,1,acquired
180,3180,CA,42.77620808,-76.82464365,sdv-pii-1i42k,sdv-pii-jxmw9,sdv-pii-btg7w,sdv-pii-ovyvs,sdv-pii-pcfvp,1,03/14/2003,10/14/2011,06-04-2010,05-03-2007,1.971918639,2.473821072,24.6849,-0.952770961,4,6,19588189,2,CA,1,1,0,0,0,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-4u1ny,0,0,1,0,0,0,3.694545729,1,acquired
181,3181,CA,36.6211404,-117.1651204,sdv-pii-l4hsm,sdv-pii-5n6qu,sdv-pii-z7v6b,sdv-pii-njnqb,sdv-pii-oc3yo,0,06-06-2007,10-05-2011,10/22/2006,12-07-2008,1.833005594,3.65268706,4.139555901,2.185033942,12,3,11000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-qt9wn,1,0,0,0,1,0,2.504514704,1,acquired
182,3182,IL,37.51337155,-66.01021721,sdv-pii-069qk,sdv-pii-2d3oe,sdv-pii-4chld,,sdv-pii-knk2k,1,08/16/2003,01-08-2007,09/22/1998,06-06-2010,0.866335732,1.290322443,3.923293094,4.472852198,1,3,11000,4,CA,0,0,0,0,1,search,0,0,0,1,0,0,0,0,0,0,sdv-pii-5ouag,0,0,0,1,0,0,1.16266748,1,acquired
183,3183,CA,44.53193227,-65.32918271,sdv-pii-gypb6,sdv-pii-06pgj,sdv-pii-v7qk3,sdv-pii-crlnl,sdv-pii-671fp,1,06/15/2004,,03-06-2007,12/16/2011,5.015590505,5.304755533,4.062446027,4.699961343,9,1,11000,3,ME,1,0,0,0,0,enterprise,0,0,0,0,0,0,0,0,0,0,sdv-pii-qwttf,0,0,1,0,0,0,4.387283535,1,closed
184,3184,MA,49.19607762,-78.98950872,sdv-pii-qlgkf,sdv-pii-wnoa7,sdv-pii-3lt30,,sdv-pii-jpec4,1,11/22/2004,,02/13/2009,06/16/2013,1.906252813,1.617917826,,4.881505421,1,1,11000,1,CA,0,1,0,0,0,social,0,0,0,0,0,1,0,0,0,1,sdv-pii-zx26j,0,0,0,0,0,1,1.726136406,0,closed
185,3185,CA,37.7354343,-66.60611148,sdv-pii-4ikyk,sdv-pii-xz34n,sdv-pii-x6ta8,sdv-pii-srlq5,sdv-pii-1x54l,0,07-03-2009,,05-06-2007,09/19/2013,2.42106894,12.40898982,3.906324872,4.850984665,0,4,7054176,1,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-9krpe,1,0,0,0,0,0,3.286377632,1,closed
186,3186,CA,39.85702641,-65.74119498,sdv-pii-h4wf4,sdv-pii-8784h,sdv-pii-e37dp,,sdv-pii-s1p11,0,07/26/2014,10/20/2011,04-09-2006,01/27/2011,1.68838809,3.234373531,9.678859193,4.901625572,20,1,11000,3,CA,0,0,0,0,0,web,0,0,0,1,0,0,0,0,0,0,sdv-pii-qv6yc,1,0,1,1,0,0,3.558951405,1,acquired
187,3187,MA,41.18993622,-68.98450546,sdv-pii-99x1c,sdv-pii-okvf1,sdv-pii-uc8zp,sdv-pii-4rz8a,sdv-pii-3bjd8,1,06/13/2006,,03-02-2006,04/30/2009,-0.161109363,4.335582817,3.680490521,4.835159383,0,2,11000,4,IL,0,0,0,0,0,social,0,1,0,0,0,0,0,0,0,0,sdv-pii-43ndn,0,1,1,1,0,0,1.879933755,1,acquired
188,3188,NY,41.82541806,-69.40805644,sdv-pii-ijo7g,sdv-pii-zphmw,sdv-pii-5b5lj,sdv-pii-iaa7i,sdv-pii-1m65k,1,08-01-2011,09/25/2011,10/13/2008,11/26/2013,6.733311906,3.34690972,,-1.133869828,0,1,11000,3,GA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,0,0,0,0,sdv-pii-ilccy,0,0,1,0,0,0,1.127402556,1,acquired
189,3189,CA,42.82618839,-64.56247296,sdv-pii-8nya2,sdv-pii-fvkxp,sdv-pii-6k6da,sdv-pii-ots88,sdv-pii-ri74l,1,05/17/2006,08/16/2011,02-09-2003,01/19/2013,1.674796975,6.329958272,3.269875573,,1,2,3862422,3,CA,0,1,0,0,0,games_video,0,0,0,0,0,0,0,0,0,0,sdv-pii-m70pr,1,0,1,0,0,0,5.81485181,1,closed
190,3190,CA,37.227099,-68.41750669,sdv-pii-lhs65,sdv-pii-tl2os,sdv-pii-3yrrx,,sdv-pii-yta1l,1,06/28/2009,01-06-2013,01-07-2009,10/18/2009,-0.133014039,1.829473621,4.235509302,-1.764412125,6,1,11000,0,CA,0,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-snj85,1,0,0,0,1,0,1.418630596,1,acquired
191,3191,CA,37.3106817,-117.5402417,sdv-pii-nq5lo,sdv-pii-6zk2t,sdv-pii-a0ovn,sdv-pii-nxkm9,sdv-pii-s0sto,0,09-03-2009,,12/16/2007,02/21/2014,5.581780712,0.279857404,2.899098713,14.79918522,10,1,11000,0,CA,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,sdv-pii-omej3,0,0,1,1,1,0,3.594152657,1,acquired
192,3192,NY,43.90762302,-68.23163284,sdv-pii-n4nfs,sdv-pii-yexng,sdv-pii-m8vjz,sdv-pii-lhasz,sdv-pii-y3p6n,1,10-11-2007,,07/17/2006,06-04-2008,6.303920248,4.025786532,3.873636673,3.279354483,11,1,11000,3,CA,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,sdv-pii-o2ud6,0,0,0,0,0,0,1.939299745,1,acquired
193,3193,CA,42.99829228,-82.44414118,sdv-pii-h4qfc,sdv-pii-9sbh4,sdv-pii-q7mpz,sdv-pii-ilr2o,sdv-pii-718y6,1,01/24/2012,,06/19/2009,02/16/2011,0.491222904,7.342543061,,,2,7,11000,2,CA,0,0,1,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-3v1jy,0,0,1,0,0,0,1.038777969,1,acquired
194,3194,WA,37.85888354,-120.1353005,sdv-pii-3gada,sdv-pii-5uy8q,sdv-pii-ibczw,,sdv-pii-bnbdw,1,05-12-2002,08/29/2011,03-05-2006,04-01-2009,3.925975867,21.8959,,0.003386352,6,1,14932935,2,NY,1,0,0,0,0,advertising,0,0,1,0,0,0,0,0,0,0,sdv-pii-2r1bd,0,0,0,1,0,0,1.933867734,1,acquired
195,3195,TX,37.53277171,-90.71728329,sdv-pii-p97gk,sdv-pii-h18m7,sdv-pii-hq2kg,,sdv-pii-jbfgg,1,11/15/2004,,07/18/2009,10/14/2013,5.126941683,1.765587388,-0.446609069,8.1089332,6,1,11000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,sdv-pii-h0luv,0,1,1,0,0,0,6.931863638,1,acquired
196,3196,CA,37.79680937,-68.52709635,sdv-pii-v6n70,sdv-pii-v9iao,sdv-pii-qohev,,sdv-pii-ay9jc,1,08/21/2002,,09/16/2004,05-12-2006,0.566888291,5.142490448,,-3.058351991,46,4,11000,2,CO,0,0,0,0,0,cleantech,0,1,0,0,0,0,0,0,0,1,sdv-pii-8l8it,0,1,1,1,1,0,1,0,acquired
197,3197,IL,51.02712347,-63.23450859,sdv-pii-2dugd,sdv-pii-4i2xa,sdv-pii-ta1sn,sdv-pii-bnydi,sdv-pii-wc9m7,1,04/30/2009,03/17/2007,05/18/2010,05/13/2011,0.011970657,0.933908175,3.622285355,,5,2,11000,3,WA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,0,sdv-pii-ayy8k,0,0,1,0,0,0,1,1,closed
198,3198,MN,42.70573831,-120.688055,sdv-pii-xyh23,sdv-pii-vp9n8,sdv-pii-fo701,,sdv-pii-gl3nc,1,07/17/2002,,06/26/2009,01/13/2010,-0.423436734,0.80076079,,6.354020445,3,1,11000,1,TX,0,0,0,0,0,ecommerce,0,0,0,0,0,0,0,0,0,1,sdv-pii-8tzwg,0,0,1,0,1,0,1,1,acquired
199,3199,TX,43.48899902,-116.1849045,sdv-pii-74q2a,sdv-pii-s34hl,sdv-pii-r345q,,sdv-pii-jfirg,1,03-10-2006,11-06-2011,08-03-2006,08/14/2006,1.348921381,6.220552021,13.99566179,-1.711211545,13,2,11000,4,CO,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,0,sdv-pii-yw9lx,0,0,0,0,0,1,1.821939559,1,acquired
200,3200,CA,40.81372033,-92.45762999,sdv-pii-385vr,sdv-pii-4vr1d,sdv-pii-q07x9,,sdv-pii-2v5t1,0,06/22/2002,09-10-2011,05/28/2009,03-04-2008,1.389760178,0.23993519,,4.05801799,4,3,11000,2,NY,1,0,0,0,0,cleantech,1,0,0,0,0,0,0,0,0,1,sdv-pii-m6pmp,0,1,1,0,0,0,3.022269227,0,closed
201,3201,GA,37.39315665,-116.5503159,sdv-pii-ximce,sdv-pii-wztd1,sdv-pii-y4yz4,sdv-pii-y69wb,sdv-pii-b1ek5,1,10/15/1999,,03-01-2007,12-01-2007,5.407248675,1.867212209,,0.443543711,22,2,11000,4,NC,0,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,sdv-pii-7slfw,0,0,0,0,0,0,2.395853598,0,acquired
202,3202,CO,40.16709245,-121.2313263,sdv-pii-a5iqp,sdv-pii-n1p3g,sdv-pii-tslg2,sdv-pii-2400a,sdv-pii-3iwg6,1,09/17/2002,,11/30/2007,04-03-2012,2.777003624,2.905135427,4.065662103,5.571634307,4,1,14675693,3,CA,0,0,0,0,1,other,0,0,0,0,1,0,0,0,0,0,sdv-pii-tfuy6,1,0,1,0,0,0,2.480424736,1,acquired
203,3203,TX,38.00490814,-66.63072091,sdv-pii-98bb3,sdv-pii-ul083,sdv-pii-hf6k7,,sdv-pii-jjouu,1,04-08-2005,,01/30/2005,05/17/2007,3.633700622,3.283726174,3.087474734,1.327499647,14,4,11000,2,CA,1,0,0,0,0,software,0,0,0,1,0,0,0,0,0,1,sdv-pii-xmj3x,0,0,1,1,0,0,3.528185895,0,acquired
204,3204,TX,37.13844814,-117.488918,sdv-pii-7fqy6,sdv-pii-wiz6z,sdv-pii-0pz14,,sdv-pii-kjmmt,1,02-07-2006,,10-11-2010,07-03-2012,0.766717318,11.59900151,3.920587552,,7,2,11000,0,CA,0,0,1,0,0,software,0,0,0,1,0,0,0,0,0,0,sdv-pii-g7dbw,1,0,1,1,1,0,2.482086357,1,acquired
205,3205,CA,46.58136711,-72.40526894,sdv-pii-zohhe,sdv-pii-w2nk7,sdv-pii-0ox56,sdv-pii-ybsa6,sdv-pii-1bsz8,0,03/21/2006,,04-05-2010,08/30/2007,-0.014246442,3.35677185,3.52630198,,5,6,11000,3,CA,0,0,0,0,1,games_video,0,0,0,0,0,0,0,0,0,1,sdv-pii-846od,0,0,0,0,0,0,2.613275503,1,closed
206,3206,CA,39.17454263,-68.57989492,sdv-pii-0zgyl,sdv-pii-62uhr,sdv-pii-95d9v,,sdv-pii-4qotl,0,08/25/2004,09/16/2011,07/30/2012,06/18/2011,0.852266377,1.47520827,11.5158977,4.585243453,10,4,28722475,0,CA,1,0,0,1,0,hardware,0,1,0,1,0,0,0,0,0,1,sdv-pii-ehsim,0,0,0,0,1,0,1,0,acquired
207,3207,NY,40.83624005,-115.6919901,sdv-pii-zjftk,sdv-pii-unbbg,sdv-pii-chvox,sdv-pii-3keew,sdv-pii-3t9qj,1,04-02-2001,08/21/2011,10-08-1997,09/25/2008,0.750899705,5.660343362,,-1.040760223,2,2,11000,0,WA,0,1,0,0,0,social,0,0,0,1,1,0,0,0,0,1,sdv-pii-rwvk5,0,0,1,0,0,1,1,1,closed
208,3208,CA,37.19178834,-84.07589365,sdv-pii-n7lfk,sdv-pii-ws8dc,sdv-pii-hn0vk,,sdv-pii-cht4s,1,12-07-2005,10/23/2011,12/31/2007,10/21/2009,5.881723449,1.354438858,3.623375728,3.343229777,6,1,11000,0,NY,1,0,0,0,0,games_video,0,0,0,0,0,0,1,0,0,0,sdv-pii-rgwjb,0,0,0,1,0,0,2.588388562,1,acquired
209,3209,CA,39.37019294,-120.5427656,sdv-pii-yu3b4,sdv-pii-dhtc1,sdv-pii-7wido,sdv-pii-l1xw9,sdv-pii-l2oy8,1,05/22/2004,,02-01-2013,01-10-2012,0.790201953,2.936777936,3.804857615,1.089846927,0,1,11000,3,PA,0,0,0,0,0,public_relations,0,0,1,0,0,0,0,0,0,0,sdv-pii-ednp6,0,0,0,0,1,0,1.429656463,1,closed
210,3210,CA,46.09529483,-116.458138,sdv-pii-j6iif,sdv-pii-k1qhj,sdv-pii-0pf7l,,sdv-pii-tyi9g,1,11/15/2007,10/22/2011,06/22/2005,12/23/2011,0.317364718,1.660039401,9.362875918,-0.114132054,13,3,11000,2,MN,0,0,0,0,0,advertising,0,0,1,0,0,0,0,0,0,0,sdv-pii-w5rmy,0,1,0,0,0,0,1.060686796,1,acquired
211,3211,CA,40.63068191,-71.77090259,sdv-pii-y2b2e,sdv-pii-5zua9,sdv-pii-faea3,,sdv-pii-pxklc,0,06/16/2008,,08/14/2010,11/27/2009,0.580300415,2.723565593,8.326963576,6.126337415,0,1,11000,2,NY,1,0,1,0,1,software,0,0,0,0,0,0,1,0,0,1,sdv-pii-cp0fd,1,0,0,1,1,0,2.634801612,1,acquired
212,3212,CA,38.04271705,-116.5721443,sdv-pii-fkx14,sdv-pii-witl8,sdv-pii-31t3g,,sdv-pii-cb3ry,1,11/17/1981,,01/28/2006,09/20/2011,0.948299634,2.870562969,11.835691,3.07067262,17,2,11000,3,NY,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,0,sdv-pii-eiesv,0,0,0,1,1,0,3.006780819,1,acquired
213,3213,NY,26.3845147,-74.31435065,sdv-pii-g9qdv,sdv-pii-aemlk,sdv-pii-4qqqj,sdv-pii-j3ny4,sdv-pii-is0wo,0,06/22/2014,09-12-2011,09/15/2008,08-05-2008,3.087945353,7.138487335,8.828958376,3.609457438,13,4,11000,2,PA,1,0,1,0,0,web,1,0,0,0,0,0,0,0,0,0,sdv-pii-xzv3b,0,1,1,1,0,0,1,0,closed
214,3214,CA,35.9317942,-117.9136827,sdv-pii-eh4ng,sdv-pii-82kjd,sdv-pii-533zo,,sdv-pii-0o9rq,1,05/19/1998,,02-08-2007,05-03-2009,4.600983336,5.777352309,3.016652686,,5,3,11000,0,CA,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,sdv-pii-1govk,0,0,1,0,0,0,1.377162746,1,acquired
215,3215,NY,37.96014048,-118.9594251,sdv-pii-0vkli,sdv-pii-pjrfu,sdv-pii-lko48,sdv-pii-kwmit,sdv-pii-uuf3j,1,12-12-2003,,07/18/2011,10/21/2007,0.373181075,1.86892976,3.46275665,4.214138167,12,5,11000,1,MA,0,0,0,0,1,software,0,0,0,0,0,0,0,0,0,1,sdv-pii-dj0it,0,1,0,1,1,0,1.152951491,1,acquired
216,3216,CA,39.84801647,-117.6430205,sdv-pii-rk0ji,sdv-pii-j1efr,sdv-pii-ucnt7,,sdv-pii-q8oul,0,08/13/2004,06/29/2009,01/14/2011,06-09-2012,0.250009799,4.326593043,8.598126295,4.530402033,7,5,11000,2,TX,0,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,sdv-pii-rw1oi,0,1,1,0,0,0,3.369029386,1,acquired
217,3217,WA,34.22363338,-120.0008642,sdv-pii-69zqb,sdv-pii-kfaga,sdv-pii-3373k,,sdv-pii-j5p3f,1,07/16/2012,,02/20/2012,09-04-2010,2.487671885,3.175744707,2.899092263,,9,1,14590059,3,CA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,0,0,0,1,sdv-pii-831l8,1,1,1,0,0,0,4.08971596,1,closed
218,3218,MN,43.96928812,-76.37534443,sdv-pii-ddlvj,sdv-pii-zystc,sdv-pii-h2sem,sdv-pii-mlu1l,sdv-pii-9ma4n,1,12/26/2005,,11/15/2006,03/27/2011,0.221366984,0.158586069,1.587222351,3.357220098,11,4,12243042,3,CO,1,1,1,0,0,social,0,1,0,0,0,0,0,0,0,0,sdv-pii-7dfi9,0,1,0,1,0,0,1.747131855,1,acquired
219,3219,CA,39.56855838,-73.21586118,sdv-pii-jg5gs,sdv-pii-ijoz9,sdv-pii-nso0v,,sdv-pii-sf5wa,1,04/15/2011,06/21/2011,05-05-2010,05/19/2009,1.10415077,5.16627711,3.999600668,-0.147440977,5,3,11000,3,NY,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,sdv-pii-so3br,0,0,0,1,0,0,3.719423335,1,closed
220,3220,CA,37.47175065,-63.61131785,sdv-pii-r8kne,sdv-pii-rbzb2,sdv-pii-j08z4,,sdv-pii-hce12,0,03-09-2012,04/17/2013,03/31/2007,08-02-2013,0.422497953,2.98437679,3.466431555,-1.847803029,19,2,11000,0,CA,0,0,0,0,0,mobile,0,0,0,0,0,0,0,0,0,1,sdv-pii-0me8e,1,0,0,0,0,0,1.205656939,1,acquired
221,3221,NY,37.81421082,-67.83044494,sdv-pii-wwxly,sdv-pii-pseh8,sdv-pii-d1962,sdv-pii-bn0sk,sdv-pii-vwccn,0,10/28/2001,,10-04-2005,09/24/2013,1.693130325,2.460970837,,-0.545241834,8,1,11000,1,ME,0,0,1,0,0,software,1,0,0,0,0,0,0,1,0,0,sdv-pii-96ulr,0,1,0,1,0,0,1,0,closed
222,3222,CA,35.7082348,-66.74368828,sdv-pii-av64c,sdv-pii-zidu2,sdv-pii-mff54,,sdv-pii-6nh3z,0,12-06-2009,,12/24/2011,01-09-2006,0.71583713,3.004905221,,,12,3,11000,2,CA,0,0,0,0,0,web,0,0,0,0,0,0,0,0,0,0,sdv-pii-wvkut,0,0,0,1,0,0,1.214715849,1,acquired
223,3223,CA,42.87250177,-121.9588808,sdv-pii-p6x4s,sdv-pii-nfwl5,sdv-pii-9hqzi,sdv-pii-3svq5,sdv-pii-cbfue,1,02/17/1995,,06-11-2009,02-12-2010,-0.072107864,0.187117281,4.255096536,1.762563655,9,4,11000,3,CA,0,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,0,sdv-pii-mbich,0,1,1,1,0,0,1,1,acquired
224,3224,CA,37.79135614,-91.740784,sdv-pii-z7hf4,sdv-pii-yypva,sdv-pii-3nr7r,,sdv-pii-gbyg5,1,08/25/2010,,03/20/2009,06/17/2003,1.41390708,2.744920299,5.136143106,3.442026872,0,3,11000,4,CA,1,0,0,0,0,software,0,0,0,0,0,0,0,0,0,0,sdv-pii-exkav,1,0,0,1,0,1,2.629169853,1,acquired
225,3225,DC,37.39323482,-63.58040632,sdv-pii-dy6zv,sdv-pii-5ksig,sdv-pii-anqii,,sdv-pii-ayc11,1,03-08-2005,,04-09-2002,12/19/2009,1.78320337,7.809319028,13.38778324,5.228705216,2,4,11000,3,CA,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,sdv-pii-i3l0p,1,0,0,0,1,0,4.563388451,1,acquired
226,3226,CA,38.3982045,-66.66433672,sdv-pii-yghw3,sdv-pii-0yt88,sdv-pii-b8bup,,sdv-pii-85nqt,0,12/19/1999,,06-07-2007,09/28/2010,1.537262543,15.60467277,4.037602538,-0.684075902,9,2,118082681,0,CA,0,0,0,0,0,web,0,0,0,0,1,0,0,0,0,0,sdv-pii-324i2,0,0,1,0,1,0,2.310290003,1,acquired
227,3227,CA,37.29521491,-66.94994723,sdv-pii-l76ci,sdv-pii-ys7n9,sdv-pii-65ox0,sdv-pii-nvci0,sdv-pii-09c2z,1,10-04-2003,,07/26/2007,02/19/2010,5.505404136,11.08552665,3.083650959,1.785778836,17,3,11000,2,VA,1,0,0,0,0,advertising,0,0,1,0,0,0,1,0,0,1,sdv-pii-uunr3,0,0,0,1,0,0,1.38711807,1,acquired
228,3228,CA,37.85795612,-61.87163832,sdv-pii-sspi9,sdv-pii-qe3mc,sdv-pii-5ryt6,,sdv-pii-rvkvi,1,08/23/2005,,02/14/2012,01/26/2006,0.838463578,2.644492711,3.918248062,5.426318709,13,4,3717008,2,DC,0,0,0,0,0,hardware,0,1,0,0,0,0,0,0,0,1,sdv-pii-pv1xm,0,0,0,0,0,1,1.518064351,1,acquired
